id;texto;termo;classe
4.3.1.2.1.3;Indicar claramente quando  se tratar de contratação utilizando Sistema de  Registro de  Preços: “Registro de preços para fornecimento de (...)” ou “Registro de preços para serviços de (...)”.;registro;documento
4.3.1.3.3;Em  caso  de  contratação  emergencial  por  dispensa  de  licitação,  deve -se  apresentar  e  justificar  a  situação emergencial ou calamitosa que motiva a contratação direta.;deve;processo
4.3.1.3.3.1;Quando constatado que a situação emergencial se originou da falta de ação, planejamento ou omissão, o responsável que der causa a essa situação responderá perante os órgãos de controle interno/externo , inclusive no tocante a improbidade administrativa.;orgao;entidade_coletiva
4.3.1.3.3.1;Quando constatado que a situação emergencial se originou da falta de ação, planejamento ou omissão, o responsável que der causa a essa situação responderá perante os órgãos de controle interno/externo , inclusive no tocante a improbidade administrativa.;responsavel;entidade_coletiva
4.3.1.3.3.2;Quando identificada a situação do subitem [MN, 4.3.1.3.3.1], cabe ao gestor chefe da unidade demandante da contratação, observar o [MN, AE079] para comunicação dos fatos irregulares à Corregedoria. 4.3.1.4 DETALHAMENTO DA CONTRATAÇÃO;unidade;entidade_coletiva
4.3.1.4.1.1;As informações do objeto da contratação de forma pormenorizada devem constar do Termo de Referência, ou de documento que contenha as especificações do objeto.;termo;documento
4.3.1.4.1.1;As informações do objeto da contratação de forma pormenorizada devem constar do Termo de Referência, ou de documento que contenha as especificações do objeto.;deve;processo
4.3.1.4.3;Informa se será utilizado  Sistema de Registro de  Preços, correlacionando na solicitação de contratação a hipótese  de  enquadramento  para  do  SRP,  informa  o  prazo  de  vigência  da  Ata,  se  será  prevista  sua  prorrogação  e revisão de valores registrados.;registro;documento
4.3.1.4.3;Informa se será utilizado  Sistema de Registro de  Preços, correlacionando na solicitação de contratação a hipótese  de  enquadramento  para  do  SRP,  informa  o  prazo  de  vigência  da  Ata,  se  será  prevista  sua  prorrogação  e revisão de valores registrados.;utiliza;relacionamento
4.3.1.4.5;Indica o prazo e as condições da garantia do bem ou serviço e o período da manutenção preventiva a ser prestada pela contratada, caso haja.;manter;processo
4.3.1.4.6;De acordo com a complexidade, preço e durabilidade  pode ser estabelecido prazo de garantia do produto ou  serviço  superior  aos  prazos  de  vigência  e/ou  da  garantia  contratual,  e,  sendo  o  caso,  será  firmado  Termo  de Garantia apartado contemplando o prazo total da garantia do bem ou serviço.;termo;documento
4.3.1.4.8;Informa  se  na  prestação  de  serviços  a  contratada  utilizará  o  espaço  CAIXA  para  inclusão  de  cláusula contratual que assegure o uso de espaço nas dependências da CAIXA, durante a vigência do contrato, para execução das atividades contratadas, de forma que atenda ao [MN, AD089].;atividade;funcao
4.3.1.5.1;Demonstra as quantidades  ou volumetrias do objeto a ser contratado, considerando a estrita necessidade da  CAIXA,  devendo  juntar  o  desenvolvimento  da  memória  de  cálculo  e  racional  do  quantitativo  dimensionado,  bem como  outros  documentos  que  fundamentem  a  precisão  da  contratação,  conf orme  estudos  técnicos,  de  modo  a comprovar as informações carreadas ao respectivo processo administrativo.;processo administrativo;documento
4.3.1.5.2;Apresenta a metodologia utilizada para obter o preço estimado, de acordo com as orientações previstas no item  [MN,  3.4],  demonstrando  que  o  valor  orçado  está  de  acordo  com  o  praticado  no  mercado  e  anexando  os documentos comprobatórios à demanda.;utiliza;relacionamento
4.3.1.5.4.1;Quando  o  valor  estimado  for  sigiloso  deve  ser  divulgado  o  detalhamento  dos  quantitativos  e  demais informações necessárias à elaboração das propostas.;deve;processo
4.3.1.5.5;Deve ser estabelecida uma ferramenta de revisão de preços a ser utilizada para manutenção do equilíbrio econômico-financeiro inicial, de forma a compensar os efeitos das flutuações decorrentes da majoração dos custos para execução do objeto caso seja atingida a anualidade, dentre os critérios estabelecidos no item [MN, 3.4.16] para cada tipo de contrato: 4.3.1.6 INFORMAÇÕES ACERCA DO CONTRATO VIGENTE, SE HOUVER;deve;processo
4.3.1.5.5;Deve ser estabelecida uma ferramenta de revisão de preços a ser utilizada para manutenção do equilíbrio econômico-financeiro inicial, de forma a compensar os efeitos das flutuações decorrentes da majoração dos custos para execução do objeto caso seja atingida a anualidade, dentre os critérios estabelecidos no item [MN, 3.4.16] para cada tipo de contrato: 4.3.1.6 INFORMAÇÕES ACERCA DO CONTRATO VIGENTE, SE HOUVER;manter;processo
4.3.1.5.5;Deve ser estabelecida uma ferramenta de revisão de preços a ser utilizada para manutenção do equilíbrio econômico-financeiro inicial, de forma a compensar os efeitos das flutuações decorrentes da majoração dos custos para execução do objeto caso seja atingida a anualidade, dentre os critérios estabelecidos no item [MN, 3.4.16] para cada tipo de contrato: 4.3.1.6 INFORMAÇÕES ACERCA DO CONTRATO VIGENTE, SE HOUVER;utiliza;relacionamento
4.3.1.7.2;Os  itens  orçamentários  indicados  devem  estar  adequados  à  natureza  do  dispêndio,  se  de  capital (Investimento)  ou  corrente  (despesas),  de  forma  que  a  classificação  do  recurso  alocado  seja  consoante  com  os eventos da área contábil, observados os [MN, CR110], [MN, CR111] e [MN, CR117].;deve;processo
4.3.1.7.4;"Não é exigida reserva orçamentária no ERP/SAP para: a)  licitação  de  Registro  de  Preços  ou  no  processo  de  Credenciamento,  sendo  necessária  a  comprovação  da existência dos recursos apenas para a emissão dos correspondentes contratos; b)  eventos extraorçamentários, conforme [MN, CR117].";processo administrativo;documento
4.3.1.7.4;"Não é exigida reserva orçamentária no ERP/SAP para: a)  licitação  de  Registro  de  Preços  ou  no  processo  de  Credenciamento,  sendo  necessária  a  comprovação  da existência dos recursos apenas para a emissão dos correspondentes contratos; b)  eventos extraorçamentários, conforme [MN, CR117].";registro;documento
4.3.1.7.5;Indica  o  código  e  o  nome  da  unidade  responsável  pela  gestão  operacional  do  contrato  e  pelo  ateste  do documento fiscal quando do recebimento do objeto contratado.;unidade;entidade_coletiva
4.3.1.7.5;Indica  o  código  e  o  nome  da  unidade  responsável  pela  gestão  operacional  do  contrato  e  pelo  ateste  do documento fiscal quando do recebimento do objeto contratado.;responsavel;entidade_coletiva
4.3.1.8.1.1;A  garantia  contratual  deve  ser  solicitada  somente  nos  casos  em  que  exista  efetivo  risco  de  prejuízo  ao interesse público, uma vez que essa exigência representa encargo financeiro a ser suportado pela contratada e que repercute no custo da proposta apresentada.;deve;processo
4.3.1.8.2.1;Para os serviços terceirizados com mão de obra dedicada, a garantia deve ser correspondente a 5% (cinco por cento) do valor do contrato, com prazo de validade de até 90 (noventa) dias, contado da data de encerramento do contrato.;deve;processo
4.3.1.9.4;A  comprovação  de  exclusividade  será  feita  por  meio  de  documento  fornecido  por  órgão  ou  entidade responsável,  quando  houver,  ou  por  outro  emissor  competente  ou,  ainda,  por  outro  documento  que  comprove  a condição de exclusividade.;orgao;entidade_coletiva
4.3.1.9.4;A  comprovação  de  exclusividade  será  feita  por  meio  de  documento  fornecido  por  órgão  ou  entidade responsável,  quando  houver,  ou  por  outro  emissor  competente  ou,  ainda,  por  outro  documento  que  comprove  a condição de exclusividade.;responsavel;entidade_coletiva
4.3.1.9.5;No caso de contratação direta, por dispensa ou inexigibilidade de licitação, submetida às alçadas do Comitê de  Compras  e  Contratações  das  Centralizadoras  Nacionais  de  Contratação  e  Gestão  Formal  de  Contratos  e  do Coordenador  da  CECOT,  deve  ser  informado  na   CI  de  solicitação  de  contratação  se  o  processo  de  contratação envolve Parte Relacionada, conforme definido no [MN, CR464].;processo administrativo;documento
4.3.1.9.5;No caso de contratação direta, por dispensa ou inexigibilidade de licitação, submetida às alçadas do Comitê de  Compras  e  Contratações  das  Centralizadoras  Nacionais  de  Contratação  e  Gestão  Formal  de  Contratos  e  do Coordenador  da  CECOT,  deve  ser  informado  na   CI  de  solicitação  de  contratação  se  o  processo  de  contratação envolve Parte Relacionada, conforme definido no [MN, CR464].;deve;processo
4.3.1.9.5.1;As  contratações  que  envolvem  Partes  Relacionadas  devem  conter  argumentos  de  observância  às diretrizes do [MN, PO048].;deve;processo
4.3.1.9.6;Para contratações diretas por dispensa ou inexigibilidade de licitação com valores acima de R$ 2.000.000,00 (dois  milhões  de  reais),  deve  ser  apresentada  a  due  diligence  dos  fornecedores  na  forma  da  disponibilização  do Relatório de Verificação de Antecedentes – RVA, conforme disposições do [MN, CR512]. 4.3.1.10 SELEÇÃO DO FORNECEDOR – LICITAÇÃO;relatorio;documento
4.3.1.9.6;Para contratações diretas por dispensa ou inexigibilidade de licitação com valores acima de R$ 2.000.000,00 (dois  milhões  de  reais),  deve  ser  apresentada  a  due  diligence  dos  fornecedores  na  forma  da  disponibilização  do Relatório de Verificação de Antecedentes – RVA, conforme disposições do [MN, CR512]. 4.3.1.10 SELEÇÃO DO FORNECEDOR – LICITAÇÃO;deve;processo
4.3.1.10.3.1;Justifica, também, caso existir situação que impeça o acompanhamento da análise da amostra realizada pela CAIXA por interessados.;realizar;processo
4.3.1.10.4;Indica,  se  for  o  caso,  os  documentos  que  devem  ser  solicitados  para  comprovação  das  exigências  de sustentabilidade,  a  exemplo  de  certificação  emitida  por  instituição  oficial  ou  outro  meio  hábil  de  comprovação, podendo ser solicitados antes da adjudicação do objeto à contratada.;deve;processo
4.3.1.10.4.1;Em ambos os casos, se o bem ou serviço for considerado inadequado, devem ser apresentadas as razões técnicas para a decisão, assegurado o direito de manifestação do licitante.;deve;processo
4.3.1.10.5;Caso haja outros requisitos a serem cumpridos para seleção do fornecedor durante o processo de licitação até  a  assinatura  do  contrato,  conforme  estudos  preliminares  realizados,  informa  as  exigências  de  forma  clara  e objetiva para inclusão no Edital.;processo administrativo;documento
4.3.1.10.5;Caso haja outros requisitos a serem cumpridos para seleção do fornecedor durante o processo de licitação até  a  assinatura  do  contrato,  conforme  estudos  preliminares  realizados,  informa  as  exigências  de  forma  clara  e objetiva para inclusão no Edital.;realizar;processo
4.3.1.10.6.1;Indica  as  exigências  que  deverão  ser  estabelecidas  para  fins  de  comprovação  de  qualificação  técnica pelo licitante, relacionando as atividades consideradas compatíveis em características, quantidades e prazos com o objeto  da  licitação,  considerando  as  parcelas  técnica  ou  economicamente  relevantes,  observadas  as  orientações  a seguir.;atividade;funcao
4.3.1.10.6.2;São admitidas na licitação a exigência de dois tipos de qualificação técnica: ▪ Capacitação  Técnico-Operacional  -  comprova,  mediante  apresentação  de  atestado  de  aptidão,  que  o  licitante executou, de modo satisfatório, atividade pertinente e compatível com o objeto da licitação. ▪ Capacidade Técnico-Profissional – comprova a qualificação dos profissionais que integram os quadros da sociedade empresarial que executará o objeto licitado, vedado o estabelecimento de quantidades mínimas ou prazos máximos de experiência.;atividade;funcao
